trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
234,False,"{'a': 0.75, 'e': 0.4163405640695007}",25,0,-30.797692951301382,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
235,False,"{'a': 0.75, 'e': 0.41478442342018035}",30,0,-34.49546887274727,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
236,False,"{'a': 0.75, 'e': 0.41323409909991715}",25,0,-94.36397284635277,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
237,False,"{'a': 0.75, 'e': 0.4116895693692342}",25,7,-27.74288571625169,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
238,False,"{'a': 0.75, 'e': 0.4101508125699094}",30,16,-40.587150692185055,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
239,False,"{'a': 0.75, 'e': 0.40861780712467183}",20,0,1.3340192897519272,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
240,False,"{'a': 0.75, 'e': 0.40709053153689917}",25,0,-2.0156564156588797,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
241,False,"{'a': 0.75, 'e': 0.40556896439031614}",30,21,-14.026309766209621,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
242,False,"{'a': 0.75, 'e': 0.4040530843486943}",25,7,20.00543775037844,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.75, 'e': 0.40254287015555285}",20,8,-22.834489939571153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
244,False,"{'a': 0.75, 'e': 0.4010383006338606}",35,12,0.7257078266819532,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
245,False,"{'a': 0.75, 'e': 0.3995393546857388}",20,0,10.35962993581879,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
246,False,"{'a': 0.75, 'e': 0.39804601129216566}",30,5,-39.0632738729447,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",1
247,False,"{'a': 0.75, 'e': 0.39655824951268126}",20,9,10.820865078140951,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.75, 'e': 0.39507604848509414}",20,0,-15.77115767916461,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
249,False,"{'a': 0.75, 'e': 0.3935993874251887}",20,7,8.913153418347619,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.75, 'e': 0.39212824562643356}",25,10,-10.654592720349687,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
251,False,"{'a': 0.75, 'e': 0.3906626024596916}",20,6,-12.912356804869308,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
252,False,"{'a': 0.75, 'e': 0.38920243737293025}",25,5,-47.66305848870787,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
253,False,"{'a': 0.75, 'e': 0.3877477298909337}",20,0,2.6443324205164136,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
254,False,"{'a': 0.75, 'e': 0.3862984596150154}",25,0,-1.637478595035486,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
255,False,"{'a': 0.75, 'e': 0.38485460622273243}",25,0,12.388800619960124,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
256,False,"{'a': 0.75, 'e': 0.3834161494676001}",25,13,-47.186551028739046,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
257,False,"{'a': 0.75, 'e': 0.3819830691788084}",20,0,-58.26430017977393,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
258,False,"{'a': 0.75, 'e': 0.3805553452609389}",20,0,-22.04565105812905,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
259,False,"{'a': 0.75, 'e': 0.3791329576936832}",30,13,29.79354340796359,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.75, 'e': 0.37771588653156196}",20,0,6.516767657463133,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
261,False,"{'a': 0.75, 'e': 0.37630411190364527}",25,13,-13.10658612576298,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.75, 'e': 0.3748976140132742}",30,16,-18.83408924704905,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
263,False,"{'a': 0.75, 'e': 0.37349637313778294}",20,0,-14.518739226531155,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
264,False,"{'a': 0.75, 'e': 0.3721003696282224}",25,0,13.55047549824133,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
265,False,"{'a': 0.75, 'e': 0.3707095839090847}",20,3,-5.763151370486901,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.75, 'e': 0.3693239964780285}",20,4,-62.9625619248792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
267,False,"{'a': 0.75, 'e': 0.3679435879056056}",25,0,-10.62991619305355,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
268,False,"{'a': 0.75, 'e': 0.36656833883498874}",25,12,5.203549792060263,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
269,False,"{'a': 0.75, 'e': 0.3651982299816997}",30,13,-4.543535623458869,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
270,False,"{'a': 0.75, 'e': 0.36383324213333934}",20,0,-50.967241046317504,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
271,False,"{'a': 0.75, 'e': 0.36247335614931786}",20,8,-19.5211691114485,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
272,False,"{'a': 0.75, 'e': 0.3611185529605866}",25,13,2.0058584820983025,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.75, 'e': 0.35976881356937057}",25,3,-96.2349748414553,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 2}",1
274,False,"{'a': 0.75, 'e': 0.358424119048902}",20,7,2.9451828260939568,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.75, 'e': 0.357084450543155}",30,0,-15.006635061279622,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
276,False,"{'a': 0.75, 'e': 0.3557497892665813}",20,0,26.329438384260005,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
277,False,"{'a': 0.75, 'e': 0.35442011650384647}",25,0,-0.7748216229566847,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
278,False,"{'a': 0.75, 'e': 0.35309541360956775}",20,0,-13.975693005597718,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
279,False,"{'a': 0.75, 'e': 0.35177566200805266}",20,0,-77.63886037160529,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
280,False,"{'a': 0.75, 'e': 0.3504608431930382}",25,1,-84.92914664878357,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 2}",1
281,False,"{'a': 0.75, 'e': 0.3491509387274317}",30,0,-41.87841993079346,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
282,False,"{'a': 0.75, 'e': 0.347845930243052}",25,3,23.077253008884185,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
283,False,"{'a': 0.75, 'e': 0.3465457994403721}",30,11,5.0494712773208486,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
284,False,"{'a': 0.75, 'e': 0.3452505280882625}",25,0,27.981139471355355,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
285,False,"{'a': 0.75, 'e': 0.3439600980237354}",20,14,10.544423164298161,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.75, 'e': 0.34267449115169013}",35,19,16.23681344285926,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
287,False,"{'a': 0.75, 'e': 0.3413936894446595}",25,0,-33.18769646533175,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
288,False,"{'a': 0.75, 'e': 0.3401176749425568}",25,13,-19.1007585842519,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
289,False,"{'a': 0.75, 'e': 0.3388464297524242}",30,11,-25.228437523871268,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
290,False,"{'a': 0.75, 'e': 0.3375799360481816}",20,0,-3.055474139969594,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.75, 'e': 0.33631817607037684}",25,15,-21.26980112906793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
292,False,"{'a': 0.75, 'e': 0.33506113212593663}",20,0,-50.89329777610196,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
293,False,"{'a': 0.75, 'e': 0.3338087865879183}",20,1,-28.687383529123462,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
294,False,"{'a': 0.75, 'e': 0.3325611218952629}",20,0,-26.215121952848403,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
295,False,"{'a': 0.75, 'e': 0.3313181205525486}",30,6,-59.75847157751819,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 1}",1
296,False,"{'a': 0.75, 'e': 0.3300797651297458}",25,0,-48.30306168267881,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
297,False,"{'a': 0.75, 'e': 0.3288460382619723}",30,5,-13.200499877269213,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",1
298,False,"{'a': 0.75, 'e': 0.32761692264925}",20,0,-20.321849042653923,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.75, 'e': 0.32639240105626244}",25,20,12.10918662477388,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.75, 'e': 0.3251724563121127}",25,14,-20.12002165746191,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.75, 'e': 0.3239570713100831}",30,15,-25.99376073793983,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
302,False,"{'a': 0.75, 'e': 0.32274622900739497}",25,7,11.99538631303751,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.75, 'e': 0.3215399124249699}",25,4,-63.336597273881594,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 1}",1
304,False,"{'a': 0.75, 'e': 0.3203381046471914}",20,2,30.3147560930283,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.75, 'e': 0.3191407888216681}",25,8,29.240249363848676,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.75, 'e': 0.3179479481589969}",20,9,-91.047164575107,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
307,False,"{'a': 0.75, 'e': 0.316759565932528}",20,0,6.084324437994456,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
308,False,"{'a': 0.75, 'e': 0.31557562547813023}",30,0,-29.21916651082576,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
309,False,"{'a': 0.75, 'e': 0.31439611019395713}",30,12,-33.334286062477815,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
310,False,"{'a': 0.75, 'e': 0.31322100354021454}",20,0,-99.09233582114125,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
311,False,"{'a': 0.75, 'e': 0.31205028903892834}",25,0,-46.92170770409554,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
312,False,"{'a': 0.75, 'e': 0.31088395027371357}",20,0,10.169194725831517,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
313,False,"{'a': 0.75, 'e': 0.3097219708895442}",25,10,-16.350412740949718,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
314,False,"{'a': 0.75, 'e': 0.3085643345925237}",20,2,12.5824489797457,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.75, 'e': 0.30741102514965674}",30,0,-1.2326719805600237,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
316,False,"{'a': 0.75, 'e': 0.3062620263886214}",20,9,-34.718406265795345,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
317,False,"{'a': 0.75, 'e': 0.30511732219754234}",30,14,29.308711262359296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.75, 'e': 0.3039768965247652}",35,17,17.79483275292681,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.75, 'e': 0.30284073337863116}",20,0,22.287203634386938,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
320,False,"{'a': 0.75, 'e': 0.30170881682725276}",20,0,7.19048115347903,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
321,False,"{'a': 0.75, 'e': 0.3005811309982907}",25,0,20.04313169776208,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
322,False,"{'a': 0.75, 'e': 0.2994576600787311}",20,9,5.619540074908863,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
323,False,"{'a': 0.75, 'e': 0.29833838831466375}",20,0,6.457140047130045,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
324,False,"{'a': 0.75, 'e': 0.29722330001106123}",30,22,14.966165336380731,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.75, 'e': 0.29611237953155894}",20,16,7.5320369407790455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.75, 'e': 0.2950056112982356}",25,5,28.880272549572386,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.75, 'e': 0.29390297979139507}",20,10,4.501143556441727,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.75, 'e': 0.2928044695493486}",30,15,24.155442927518695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.75, 'e': 0.29171006516819786}",25,0,14.175506833398554,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
330,False,"{'a': 0.75, 'e': 0.29061975130161927}",20,0,-5.8411747959347124,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
331,False,"{'a': 0.75, 'e': 0.2895335126606486}",20,0,-3.8997534894812285,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
332,False,"{'a': 0.75, 'e': 0.2884513340134665}",20,13,2.936716269917345,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.75, 'e': 0.28737320018518525}",20,0,-45.10684383344459,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
334,False,"{'a': 0.75, 'e': 0.2862990960576355}",25,11,-28.52974891530536,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
335,False,"{'a': 0.75, 'e': 0.2852290065691546}",25,2,-15.881944038369701,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
336,False,"{'a': 0.75, 'e': 0.2841629167143755}",25,14,25.576235709642443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.75, 'e': 0.28310081154401584}",20,0,-2.2734185331848127,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
338,False,"{'a': 0.75, 'e': 0.2820426761646688}",25,3,23.895522233602506,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.75, 'e': 0.2809884957385942}",20,0,9.600638903669834,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
340,False,"{'a': 0.75, 'e': 0.2799382554835101}",35,12,-32.531046467359786,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 1}",1
341,False,"{'a': 0.75, 'e': 0.27889194067238593}",25,0,-3.2620247548951617,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
342,False,"{'a': 0.75, 'e': 0.2778495366332357}",20,0,19.76087891469385,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
343,False,"{'a': 0.75, 'e': 0.27681102874891234}",30,0,12.46589267366362,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
344,False,"{'a': 0.75, 'e': 0.2757764024569028}",20,16,6.021372526948349,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.75, 'e': 0.27474564324912387}",25,10,18.11412525164288,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.75, 'e': 0.27371873667171853}",20,0,18.837150097877696,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
347,False,"{'a': 0.75, 'e': 0.2726956683248534}",25,9,24.392968640892327,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.75, 'e': 0.27167642386251695}",35,0,-21.9919986045594,"{0: 31, 1: 1, 2: 2, 3: 0, 4: 1}",0
349,False,"{'a': 0.75, 'e': 0.27066098899231805}",25,12,-15.921070604101786,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
350,False,"{'a': 0.75, 'e': 0.26964934947528585}",25,0,28.47953617426281,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
351,False,"{'a': 0.75, 'e': 0.2686414911256699}",25,15,19.157544071493103,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.75, 'e': 0.2676373998107412}",30,15,12.108339085171167,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.75, 'e': 0.26663706145059435}",20,11,14.201174900545801,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.75, 'e': 0.2656404620179497}",20,0,5.041513053863219,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
355,False,"{'a': 0.75, 'e': 0.26464758753795703}",25,17,-8.982307052115225,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
356,False,"{'a': 0.75, 'e': 0.26365842408799917}",35,5,-57.0202210982407,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",1
357,False,"{'a': 0.75, 'e': 0.26267295779749716}",30,16,7.4885259784521745,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.75, 'e': 0.26169117484771554}",20,0,-17.542940764794213,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
359,False,"{'a': 0.75, 'e': 0.26071306147156864}",25,13,20.04233091015478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.75, 'e': 0.25973860395342746}",20,16,8.630285088270353,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.75, 'e': 0.25876778862892746}",20,7,10.183327397737472,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.75, 'e': 0.2578006018847768}",25,10,27.084569478955764,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.75, 'e': 0.25683703015856574}",25,0,-57.84756560254691,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
364,False,"{'a': 0.75, 'e': 0.25587705993857596}",30,16,9.401490590817822,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
365,False,"{'a': 0.75, 'e': 0.2549206777635916}",20,12,12.800249237107687,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.75, 'e': 0.2539678702227103}",20,0,-57.6385516969035,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
367,False,"{'a': 0.75, 'e': 0.2530186239551549}",20,4,-24.350555950466905,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
368,False,"{'a': 0.75, 'e': 0.2520729256500866}",25,5,26.708534726944997,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.75, 'e': 0.2511307620464178}",25,11,8.25664884703796,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.75, 'e': 0.2501921199326266}",30,17,0.7708086349443917,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
371,False,"{'a': 0.75, 'e': 0.24925698614657107}",25,0,31.845017807050365,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
372,False,"{'a': 0.75, 'e': 0.24832534757530514}",20,0,-32.49584350362724,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
373,False,"{'a': 0.75, 'e': 0.2473971911548944}",20,0,-14.51887205241427,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
374,False,"{'a': 0.75, 'e': 0.24647250387023303}",30,11,30.273057689970425,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.75, 'e': 0.2455512727548613}",25,7,-30.153902084705287,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
376,False,"{'a': 0.75, 'e': 0.24463348489078374}",20,7,28.193569138174364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.75, 'e': 0.243719127408288}",25,0,-45.054248021925346,"{0: 20, 1: 3, 2: 0, 3: 1, 4: 1}",0
378,False,"{'a': 0.75, 'e': 0.24280818748576435}",30,18,-21.065934686863837,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
379,False,"{'a': 0.75, 'e': 0.24190065234952593}",20,2,31.220848255349047,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.75, 'e': 0.24099650927362962}",25,4,-74.7415906453739,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 2}",1
381,False,"{'a': 0.75, 'e': 0.24009574557969754}",25,7,-31.729943223344378,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
382,False,"{'a': 0.75, 'e': 0.2391983486367394}",20,3,-26.61298500946224,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
383,False,"{'a': 0.75, 'e': 0.23830430586097517}",25,11,-16.918353571263324,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
384,False,"{'a': 0.75, 'e': 0.2374136047156589}",20,12,7.154711668825982,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.75, 'e': 0.23652623271090262}",20,5,6.396239271901789,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.75, 'e': 0.23564217740350143}",25,0,20.82973710244015,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
387,False,"{'a': 0.75, 'e': 0.23476142639675895}",20,0,14.905330097869706,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
388,False,"{'a': 0.75, 'e': 0.23388396734031341}",30,10,19.993368511419217,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
389,False,"{'a': 0.75, 'e': 0.23300978792996457}",30,0,16.44453001631056,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
390,False,"{'a': 0.75, 'e': 0.23213887590750115}",30,0,18.68406697933425,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
391,False,"{'a': 0.75, 'e': 0.2312712190605289}",25,8,10.120813354907625,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
392,False,"{'a': 0.75, 'e': 0.23040680522229937}",20,5,9.183608824359293,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.75, 'e': 0.22954562227153935}",25,19,11.31289122089514,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.75, 'e': 0.22868765813228087}",20,9,21.297671048314264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.75, 'e': 0.22783290077369184}",20,10,22.58916906499818,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.75, 'e': 0.22698133820990732}",30,2,18.971117788387044,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.75, 'e': 0.22613295849986156}",30,0,-31.421568346195937,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
398,False,"{'a': 0.75, 'e': 0.22528774974712046}",20,0,-43.92398301726581,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
399,False,"{'a': 0.75, 'e': 0.2244457000997148}",30,17,18.45621970949494,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.75, 'e': 0.22360679774997394}",20,2,7.303436678534388,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
401,False,"{'a': 0.75, 'e': 0.22277103093436046}",25,12,-13.472459020992456,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
402,False,"{'a': 0.75, 'e': 0.22193838793330498}",20,0,23.73173252946562,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
403,False,"{'a': 0.75, 'e': 0.22110885707104194}",20,8,21.490604149362493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.75, 'e': 0.2202824267154459}",25,0,30.35254125563298,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
405,False,"{'a': 0.75, 'e': 0.21945908527786834}",20,4,13.1933591538339,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.75, 'e': 0.2186388212129752}",20,0,-43.29080801554998,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
407,False,"{'a': 0.75, 'e': 0.217821623018585}",30,11,-36.99417910106414,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
408,False,"{'a': 0.75, 'e': 0.2170074792355075}",30,0,24.738701398939558,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
409,False,"{'a': 0.75, 'e': 0.21619637844738313}",20,0,-23.764141326049483,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
410,False,"{'a': 0.75, 'e': 0.21538830928052274}",20,2,29.01964898942824,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.75, 'e': 0.21458326040374825}",35,21,-21.172464667795627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
412,False,"{'a': 0.75, 'e': 0.21378122052823367}",25,12,15.016065068682932,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.75, 'e': 0.21298217840734687}",30,18,25.794056870146708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.75, 'e': 0.2121861228364918}",20,4,7.261448562306397,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
415,False,"{'a': 0.75, 'e': 0.21139304265295142}",25,0,5.912525585885955,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
416,False,"{'a': 0.75, 'e': 0.21060292673573117}",20,13,-0.1316190846805556,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.75, 'e': 0.20981576400540303}",20,0,19.179251050769356,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
