trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
311,False,"{'a': 0.75, 'e': 0.21165707280288001}",25,16,17.092445520972493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.75, 'e': 0.21060292673573225}",20,14,-29.204045473468835,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
313,False,"{'a': 0.75, 'e': 0.20955403078338652}",20,6,12.48593144911053,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.75, 'e': 0.20851035879794336}",20,8,19.205686388285088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.75, 'e': 0.20747188476173137}",25,13,5.751441179069431,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
316,False,"{'a': 0.75, 'e': 0.2064385827866587}",30,0,-18.027315449819817,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
317,False,"{'a': 0.75, 'e': 0.2054104271135677}",20,9,-42.73678812686535,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
318,False,"{'a': 0.75, 'e': 0.2043873921115927}",20,0,18.41703991075188,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
319,False,"{'a': 0.75, 'e': 0.2033694522775212}",20,7,22.136651204593147,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.75, 'e': 0.2023565822351579}",20,0,-69.45032778671936,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
321,False,"{'a': 0.75, 'e': 0.20134875673469224}",30,15,-11.424601629422256,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
322,False,"{'a': 0.75, 'e': 0.20034595065206895}",20,0,-15.708233679618488,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
323,False,"{'a': 0.75, 'e': 0.19934813898836165}",20,15,9.996852232938075,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.75, 'e': 0.1983552968691497}",25,15,19.01126061640476,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.75, 'e': 0.19736739954389812}",30,2,20.949791141595075,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
326,False,"{'a': 0.75, 'e': 0.19638442238534057}",25,2,-2.4574127174477454,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
327,False,"{'a': 0.75, 'e': 0.1954063408888654}",30,12,9.775187124267532,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
328,False,"{'a': 0.75, 'e': 0.19443313067190482}",30,17,15.49175746886926,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.75, 'e': 0.193464767473327}",25,7,-46.98601897422199,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
330,False,"{'a': 0.75, 'e': 0.1925012271528313}",20,10,18.883311826994042,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.75, 'e': 0.19154248569034654}",25,0,12.289369061204177,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
332,False,"{'a': 0.75, 'e': 0.1905885191854321}",20,13,10.760490523955273,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.75, 'e': 0.18963930385668212}",20,0,-1.6553923638560584,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
334,False,"{'a': 0.75, 'e': 0.18869481604113275}",20,1,-9.13521999727001,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
335,False,"{'a': 0.75, 'e': 0.18775503219367218}",20,1,-22.31720269033459,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
336,False,"{'a': 0.75, 'e': 0.18681992888645366}",30,15,-12.468678118798248,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
337,False,"{'a': 0.75, 'e': 0.18588948280831152}",20,12,16.051553038664487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.75, 'e': 0.18496367076418005}",30,18,9.303958360877237,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
339,False,"{'a': 0.75, 'e': 0.18404246967451524}",25,4,19.19329454413298,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
340,False,"{'a': 0.75, 'e': 0.18312585657471944}",25,3,17.475154465773965,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.75, 'e': 0.18221380861456887}",20,7,21.55202463569206,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.75, 'e': 0.181306303057644}",30,16,25.00002251790847,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.75, 'e': 0.18040331728076275}",20,6,9.633351872429754,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
344,False,"{'a': 0.75, 'e': 0.17950482877341653}",25,11,-31.685640009836195,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
345,False,"{'a': 0.75, 'e': 0.17861081513720906}",30,24,11.604691705867802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.75, 'e': 0.17772125408529799}",25,8,31.437617725933105,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.75, 'e': 0.17683612344183933}",20,7,20.57014863848798,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.75, 'e': 0.17595540114143465}",20,6,-28.863896949427055,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
349,False,"{'a': 0.75, 'e': 0.17507906522858097}",20,13,0.07008089594254541,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.75, 'e': 0.1742070938571234}",30,8,-68.08755429433317,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
351,False,"{'a': 0.75, 'e': 0.1733394652897107}",20,10,6.074584042229958,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.75, 'e': 0.17247615789725318}",25,9,-10.993504510246433,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
353,False,"{'a': 0.75, 'e': 0.17161715015838364}",20,0,14.001847453508464,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
354,False,"{'a': 0.75, 'e': 0.17076242065892083}",30,8,-25.30595911158635,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
355,False,"{'a': 0.75, 'e': 0.1699119480913356}",25,17,15.406874818149962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.75, 'e': 0.16906571125421982}",20,0,32.54113603818692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.75, 'e': 0.16822368905175764}",25,1,12.81482230804242,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
358,False,"{'a': 0.75, 'e': 0.16738586049319984}",25,11,24.226127426082364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.75, 'e': 0.1665522046923404}",25,0,38.78482283014917,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
360,False,"{'a': 0.75, 'e': 0.16572270086699584}",20,11,14.954309238767156,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.75, 'e': 0.1648973283384872}",30,16,8.759538062150913,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
362,False,"{'a': 0.75, 'e': 0.1640760665311245}",20,0,-70.67029104466668,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
363,False,"{'a': 0.75, 'e': 0.16325889497169382}",25,18,13.217727738255872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.75, 'e': 0.16244579328894693}",30,17,-14.671530009554763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
365,False,"{'a': 0.75, 'e': 0.16163674121309343}",20,3,15.330786662373313,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
366,False,"{'a': 0.75, 'e': 0.1608317185752955}",25,12,20.223548424539015,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.75, 'e': 0.160030705307165}",20,14,12.652719073557874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.75, 'e': 0.15923368144026337}",30,16,15.62896428902894,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.75, 'e': 0.15844062710560364}",25,4,28.380954617594163,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.75, 'e': 0.15765152253315523}",25,15,16.638989943654856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.75, 'e': 0.15686634805135108}",20,15,8.35217737445423,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.75, 'e': 0.15608508408659727}",30,20,17.860057904684133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.75, 'e': 0.15530771116278502}",20,3,19.158034825711685,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.75, 'e': 0.15453420990080524}",20,6,-11.571373426980882,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
375,False,"{'a': 0.75, 'e': 0.1537645610180654}",25,0,0.6019710887793506,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
376,False,"{'a': 0.75, 'e': 0.1529987453280088}",25,3,16.633957865887872,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
377,False,"{'a': 0.75, 'e': 0.15223674373963633}",30,2,33.74131610380573,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
378,False,"{'a': 0.75, 'e': 0.15147853725703048}",20,0,10.264972761212615,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
379,False,"{'a': 0.75, 'e': 0.15072410697888186}",30,15,19.73513017643747,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.75, 'e': 0.149973434098018}",25,8,13.96634447546826,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.75, 'e': 0.14922649990093445}",20,0,13.100730031051112,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
382,False,"{'a': 0.75, 'e': 0.14848328576732833}",25,17,2.686608182407528,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
383,False,"{'a': 0.75, 'e': 0.14774377316963413}",20,7,13.906963279834589,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.75, 'e': 0.1470079436725618}",20,0,-44.5054546443496,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
385,False,"{'a': 0.75, 'e': 0.14627577893263727}",20,3,5.964848697679088,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
386,False,"{'a': 0.75, 'e': 0.145547260697745}",25,11,11.941600721049095,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.75, 'e': 0.14482237080667318}",20,3,2.63850019850027,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
388,False,"{'a': 0.75, 'e': 0.14410109118866085}",20,10,19.457867074243236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.75, 'e': 0.14338340386294743}",20,14,11.067404439162715,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.75, 'e': 0.14266929093832453}",20,16,5.739886193755081,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.75, 'e': 0.1419587346126899}",20,0,8.018079394057823,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
392,False,"{'a': 0.75, 'e': 0.14125171717260365}",20,10,6.931155713425185,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.75, 'e': 0.14054822099284667}",25,4,-22.3185792860643,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 1}",1
394,False,"{'a': 0.75, 'e': 0.13984822853598128}",25,19,5.340923423461113,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.75, 'e': 0.13915172235191398}",20,16,5.981842919886278,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.75, 'e': 0.1384586850774605}",25,10,30.300454360531955,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.75, 'e': 0.13776909943591292}",25,7,6.786844144911974,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
398,False,"{'a': 0.75, 'e': 0.13708294823660896}",25,8,-13.967747232322374,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.75, 'e': 0.13640021437450353}",25,14,20.553320878533576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.75, 'e': 0.13572088082974215}",20,12,12.766256562671167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.75, 'e': 0.13504493066723686}",20,13,14.86941227198965,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.75, 'e': 0.13437234703624384}",20,9,19.251465847908626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.75, 'e': 0.13370311316994354}",20,16,7.60658481105949,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.75, 'e': 0.13303721238502259}",25,14,-15.685557676788987,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
405,False,"{'a': 0.75, 'e': 0.13237462808125786}",20,9,9.481648833459225,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.75, 'e': 0.13171534374110275}",20,16,8.42105794371229,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.75, 'e': 0.13105934292927535}",30,0,4.539598428858736,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
408,False,"{'a': 0.75, 'e': 0.1304066092923487}",20,8,5.928155939040614,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.75, 'e': 0.12975712655834326}",25,14,17.576483353386635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.75, 'e': 0.12911087853632106}",25,16,17.6580127664464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.75, 'e': 0.1284678491159822}",25,15,16.627662949292368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.75, 'e': 0.12782802226726322}",25,2,-12.860376222328668,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
413,False,"{'a': 0.75, 'e': 0.12719138203993754}",25,2,35.825508384563136,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.75, 'e': 0.12655791256321772}",20,8,22.82219287674867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.75, 'e': 0.12592759804535988}",25,20,10.115169307814867,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.75, 'e': 0.12530042277327005}",25,2,10.50338592857048,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
417,False,"{'a': 0.75, 'e': 0.12467637111211244}",25,9,19.388445553066717,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.75, 'e': 0.12405542750491963}",20,12,16.291594709027606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.75, 'e': 0.12343757647220485}",20,13,-11.98846183322258,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
420,False,"{'a': 0.75, 'e': 0.122822802611576}",25,4,37.86277716636082,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.75, 'e': 0.12221109059735175}",25,11,-4.185087340501004,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
422,False,"{'a': 0.75, 'e': 0.12160242518017941}",20,0,-14.524915066466022,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
423,False,"{'a': 0.75, 'e': 0.12099679118665489}",25,14,22.821638640524455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.75, 'e': 0.12039417351894434}",25,14,-4.733243016957752,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
425,False,"{'a': 0.75, 'e': 0.11979455715440783}",20,13,3.342288947489404,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.75, 'e': 0.11919792714522483}",25,5,4.595033846354406,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
427,False,"{'a': 0.75, 'e': 0.11860426861802159}",20,6,24.744555358256086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.75, 'e': 0.11801356677350036}",20,4,26.92506536906608,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.75, 'e': 0.11742580688607045}",20,10,17.398521915233058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.75, 'e': 0.11684097430348112}",20,12,3.779677692750119,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.75, 'e': 0.11625905444645636}",35,26,7.794982455014912,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
432,False,"{'a': 0.75, 'e': 0.11568003280833143}",25,6,36.65073705736613,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.75, 'e': 0.11510389495469119}",20,10,14.81490504594578,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.75, 'e': 0.11453062652301028}",20,10,-20.993293672952515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
435,False,"{'a': 0.75, 'e': 0.11396021322229512}",25,11,20.943934625953574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 0.11339264083272756}",30,15,-14.684340639218505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
437,False,"{'a': 0.75, 'e': 0.1128278952053105}",20,0,-53.48294865925413,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
438,False,"{'a': 0.75, 'e': 0.1122659622615151}",20,9,8.754457054020156,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.75, 'e': 0.11170682799292983}",30,14,20.31565317506326,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
440,False,"{'a': 0.75, 'e': 0.11115047846091128}",20,14,1.214135113182437,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.75, 'e': 0.11059689979623663}",20,13,13.962483344855915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.75, 'e': 0.11004607819875797}",20,10,3.342257354768071,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.75, 'e': 0.10949799993705824}",25,8,5.4711293903931075,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
444,False,"{'a': 0.75, 'e': 0.1089526513481089}",25,13,13.15609610572425,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.75, 'e': 0.10841001883692938}",30,16,2.947312045561085,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 0.10787008887624815}",20,14,12.95811831682046,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.75, 'e': 0.10733284800616544}",20,9,14.863213095401786,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.75, 'e': 0.10679828283381779}",25,9,-45.960408750732455,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
449,False,"{'a': 0.75, 'e': 0.10626638003304413}",25,11,29.28964344165597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.75, 'e': 0.10573712634405359}",20,6,0.464640813646086,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
451,False,"{'a': 0.75, 'e': 0.10521050857309491}",30,0,-10.678629939382636,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
452,False,"{'a': 0.75, 'e': 0.10468651359212759}",25,15,19.839727993755712,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.75, 'e': 0.10416512833849456}",20,7,23.3347056877299,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.75, 'e': 0.10364633981459662}",25,17,7.345506037965034,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.75, 'e': 0.10313013508756833}",25,14,16.40045378419167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.75, 'e': 0.10261650128895566}",25,7,5.1209702596497655,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
457,False,"{'a': 0.75, 'e': 0.10210542561439524}",20,9,19.83469334342961,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.75, 'e': 0.10159689532329505}",25,11,8.578144743227293,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.75, 'e': 0.10109089773851687}",20,7,26.795383154614896,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.75, 'e': 0.10058742024606028}",20,11,17.390409837199066,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.75, 'e': 0.10008645029474816}",35,23,11.931000974011527,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.75, 'e': 0.09958797539591381}",20,10,-5.097887572021397,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
463,False,"{'a': 0.75, 'e': 0.09909198312308963}",20,3,30.26491161891543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.75, 'e': 0.09859846111169736}",20,0,34.353900937197565,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
465,False,"{'a': 0.75, 'e': 0.09810739705873979}",20,1,-9.78236527954119,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
466,False,"{'a': 0.75, 'e': 0.0976187787224941}",25,12,14.945909839844512,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.75, 'e': 0.09713259392220669}",35,14,39.06676754996565,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.75, 'e': 0.0966488305377895}",30,15,-12.891534232398994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
469,False,"{'a': 0.75, 'e': 0.09616747650951789}",20,3,30.97661804787365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.75, 'e': 0.09568851983773}",25,3,27.404381548888228,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.75, 'e': 0.09521194858252759}",25,15,19.02112181547049,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.75, 'e': 0.09473775086347842}",30,14,29.342633181179178,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.75, 'e': 0.09426591485932008}",25,14,21.454846375488245,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.75, 'e': 0.09379642880766527}",20,14,13.173895288974968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.75, 'e': 0.0933292810047086}",20,0,18.863602846848526,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
476,False,"{'a': 0.75, 'e': 0.09286445980493481}",35,17,-20.383827833592548,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
477,False,"{'a': 0.75, 'e': 0.09240195362082848}",20,13,0.23995194323422098,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.75, 'e': 0.09194175092258516}",20,13,13.36829002531182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.75, 'e': 0.09148384023782394}",20,0,18.81126048375913,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
480,False,"{'a': 0.75, 'e': 0.09102821015130143}",25,6,27.617042218860206,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.75, 'e': 0.09057484930462723}",25,9,28.185271022522134,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.75, 'e': 0.09012374639598077}",30,17,-1.521632216921843,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
483,False,"{'a': 0.75, 'e': 0.08967489017982953}",20,6,-10.832040882496937,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
484,False,"{'a': 0.75, 'e': 0.08922826946664876}",20,2,2.675003887839434,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
485,False,"{'a': 0.75, 'e': 0.08878387312264248}",30,8,37.51424577730798,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.75, 'e': 0.08834169006946596}",25,16,17.182232700205837,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.75, 'e': 0.08790170928394955}",25,8,33.17507638190718,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.75, 'e': 0.08746391979782385}",25,13,-62.280493706502185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
489,False,"{'a': 0.75, 'e': 0.08702831069744632}",20,14,9.831711507151105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.75, 'e': 0.08659487112352919}",30,0,35.640763135654765,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
491,False,"{'a': 0.75, 'e': 0.08616359027086876}",30,15,14.354914451240289,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.75, 'e': 0.08573445738807603}",35,15,-13.67320291441333,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
493,False,"{'a': 0.75, 'e': 0.0853074617773087}",25,14,16.452951418278452,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.75, 'e': 0.08488259279400448}",20,1,12.677635821233974,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
495,False,"{'a': 0.75, 'e': 0.08445983984661566}",30,16,24.553183515297608,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
